doc_id,item,category,amount,price,discount,shop_num,cash_num
20250603005832-7993,сковорода,посуда,10,56.28,17.12,8,2
20250603005832-9415,полотенца,текстиль,10,46.26,31.24,8,2
20250603005832-9864,наволочки,текстиль,4,12.65,10.05,8,2
20250603005832-7096,средство для мытья посуды,бытовая химия,7,69.93,28.61,8,2
20250603005832-2806,тарелки,посуда,2,48.91,26.37,8,2
20250603005832-4825,гель для стирки,бытовая химия,2,26.29,21.91,8,2
20250603005832-6700,гель для стирки,бытовая химия,5,54.37,20.68,8,2
20250603005832-4200,сковорода,посуда,5,13.27,6.98,8,2
20250603005832-7812,наволочки,текстиль,6,79.6,32.48,8,2
20250603005832-6482,кастрюля,посуда,8,78.48,1.44,8,2
20250603005832-2818,полотенца,текстиль,7,14.65,0.99,8,2
20250603005832-7800,кастрюля,посуда,8,75.89,26.38,8,2
20250603005832-5446,кастрюля,посуда,5,52.12,32.36,8,2
20250603005832-2200,гель для стирки,бытовая химия,5,83.3,60.08,8,2
20250603005832-4465,порошок,бытовая химия,8,59.55,31.81,8,2
20250603005832-1417,средство для мытья посуды,бытовая химия,1,22.14,8.35,8,2
20250603005832-5257,гель для стирки,бытовая химия,4,43.53,8.9,8,2
20250603005832-2334,кастрюля,посуда,5,62.44,45.26,8,2
20250603005832-7627,кастрюля,посуда,2,41.13,34.7,8,2
20250603005832-9609,наволочки,текстиль,6,68.43,19.79,8,2
20250603005832-9663,полотенца,текстиль,7,41.95,15.49,8,2
20250603005832-6559,кастрюля,посуда,7,97.21,45.54,8,2
20250603005832-8357,тарелки,посуда,1,89.73,85.68,8,2
20250603005832-3679,простыни,текстиль,9,41.17,22.52,8,2
20250603005832-3742,полотенца,текстиль,1,99.01,4.02,8,2
20250603005832-3481,наволочки,текстиль,8,62.79,54.44,8,2
20250603005832-7799,порошок,бытовая химия,1,19.2,12.31,8,2
20250603005832-6094,средство для мытья посуды,бытовая химия,10,10.49,3.72,8,2
20250603005832-1305,наволочки,текстиль,2,37.32,31.76,8,2
20250603005832-2476,наволочки,текстиль,10,92.92,3.37,8,2
20250603005832-3091,наволочки,текстиль,1,62.57,40.47,8,2
20250603005832-1021,гель для стирки,бытовая химия,5,49.78,43.88,8,2
20250603005832-8205,порошок,бытовая химия,6,62.83,22.8,8,2
20250603005832-2848,наволочки,текстиль,7,53.4,3.65,8,2
20250603005832-4129,тарелки,посуда,7,97.79,81.29,8,2
20250603005832-7254,простыни,текстиль,10,30.08,14.4,8,2
20250603005832-2092,кастрюля,посуда,6,15.3,11.57,8,2
20250603005832-8978,порошок,бытовая химия,10,69.29,50.07,8,2
20250603005832-2431,полотенца,текстиль,6,11.11,1.62,8,2
20250603005832-7437,гель для стирки,бытовая химия,9,29.14,21.09,8,2
20250603005832-7009,сковорода,посуда,2,55.81,43.63,8,2
20250603005832-8029,гель для стирки,бытовая химия,1,48.29,11.18,8,2
20250603005832-5084,сковорода,посуда,4,75.19,59.66,8,2
20250603005832-7257,полотенца,текстиль,1,68.12,45.91,8,2
20250603005832-6275,тарелки,посуда,5,99.23,86.53,8,2
20250603005832-5710,простыни,текстиль,4,73.81,4.07,8,2
20250603005832-7308,порошок,бытовая химия,2,37.75,1.14,8,2
20250603005832-3680,полотенца,текстиль,6,28.59,23.42,8,2
20250603005832-3178,гель для стирки,бытовая химия,5,63.7,20.48,8,2
20250603005832-7734,полотенца,текстиль,1,39.75,13.94,8,2
20250603005832-7225,полотенца,текстиль,4,92.52,35.67,8,2
20250603005832-1236,сковорода,посуда,2,38.11,26.06,8,2
20250603005832-4371,порошок,бытовая химия,4,89.42,45.65,8,2
20250603005832-2321,наволочки,текстиль,4,77.92,4.8,8,2
20250603005832-8148,кастрюля,посуда,2,80.31,29.49,8,2
20250603005832-3560,сковорода,посуда,1,11.88,2.93,8,2
20250603005832-3728,гель для стирки,бытовая химия,1,31.59,17.9,8,2
20250603005832-5457,кастрюля,посуда,7,79.7,25.07,8,2
20250603005832-9876,кастрюля,посуда,9,89.41,75.61,8,2
20250603005832-7875,гель для стирки,бытовая химия,6,20.6,3.23,8,2
20250603005832-2136,сковорода,посуда,2,65.52,49.12,8,2
20250603005832-7190,простыни,текстиль,7,57.52,31.35,8,2
20250603005832-5887,простыни,текстиль,8,71.69,63.13,8,2
20250603005832-2537,тарелки,посуда,4,47.81,16.04,8,2
20250603005832-9787,наволочки,текстиль,7,66.94,52.65,8,2
20250603005832-3317,порошок,бытовая химия,7,69.85,9.87,8,2
20250603005832-3357,тарелки,посуда,2,74.8,11.95,8,2
20250603005832-1577,гель для стирки,бытовая химия,4,64.54,5.58,8,2
20250603005832-4243,простыни,текстиль,7,52.76,11.51,8,2
20250603005832-8595,порошок,бытовая химия,1,83.58,33.58,8,2
20250603005832-3289,порошок,бытовая химия,6,16.58,1.94,8,2
20250603005832-8208,порошок,бытовая химия,1,37.46,21.89,8,2
20250603005832-1971,наволочки,текстиль,6,61.13,21.22,8,2
20250603005832-2573,кастрюля,посуда,5,32.84,21.19,8,2
20250603005832-8007,сковорода,посуда,7,67.34,34.99,8,2
20250603005832-2403,кастрюля,посуда,3,75.86,33.65,8,2
20250603005832-4913,порошок,бытовая химия,8,43.31,24.7,8,2
20250603005832-1060,наволочки,текстиль,3,40.61,13.78,8,2
20250603005832-7545,простыни,текстиль,8,65.38,48.85,8,2
20250603005832-5654,тарелки,посуда,8,68.2,47.17,8,2
20250603005832-6281,кастрюля,посуда,7,34.36,4.92,8,2
20250603005832-9584,тарелки,посуда,9,69.32,28.85,8,2
20250603005832-3979,полотенца,текстиль,1,97.13,64.26,8,2
20250603005832-4183,сковорода,посуда,5,70.1,27.02,8,2
20250603005832-7438,средство для мытья посуды,бытовая химия,7,97.85,22.67,8,2
20250603005832-5226,тарелки,посуда,3,20.21,12.71,8,2
20250603005832-2017,средство для мытья посуды,бытовая химия,7,95.93,74.23,8,2
20250603005832-9798,кастрюля,посуда,1,94.15,91.72,8,2
20250603005832-5391,полотенца,текстиль,4,13.34,3.56,8,2
20250603005832-4292,гель для стирки,бытовая химия,5,25.51,16.25,8,2
20250603005832-4456,сковорода,посуда,7,56.84,13.83,8,2
20250603005832-7845,наволочки,текстиль,10,28.61,13.97,8,2
20250603005832-7264,кастрюля,посуда,4,47.09,30.8,8,2
20250603005832-6076,сковорода,посуда,9,72.08,10.34,8,2
20250603005832-2832,сковорода,посуда,1,98.13,66.5,8,2
20250603005832-1163,полотенца,текстиль,5,29.35,1.67,8,2
20250603005832-8809,простыни,текстиль,5,10.39,2.04,8,2
20250603005832-8789,средство для мытья посуды,бытовая химия,9,97.96,69.72,8,2
20250603005832-3511,тарелки,посуда,6,30.42,23.92,8,2
20250603005832-4778,средство для мытья посуды,бытовая химия,8,69.36,56.91,8,2
20250603005832-9521,тарелки,посуда,9,72.44,16.75,8,2
20250603005832-7606,тарелки,посуда,3,23.44,2.06,8,2
20250603005832-6490,тарелки,посуда,9,30.08,8.03,8,2
