doc_id,item,category,amount,price,discount,shop_num,cash_num
20250603005832-8526,порошок,бытовая химия,3,65.23,53.67,5,2
20250603005832-2774,кастрюля,посуда,5,88.81,84.6,5,2
20250603005832-6420,средство для мытья посуды,бытовая химия,3,42.98,30.04,5,2
20250603005832-6765,полотенца,текстиль,7,59.88,44.1,5,2
20250603005832-7526,порошок,бытовая химия,2,72.53,33.22,5,2
20250603005832-1790,порошок,бытовая химия,9,99.27,22.92,5,2
20250603005832-7895,кастрюля,посуда,10,35.04,8.68,5,2
20250603005832-2810,полотенца,текстиль,9,93.89,89.75,5,2
20250603005832-6854,порошок,бытовая химия,3,85.38,76.79,5,2
20250603005832-9468,сковорода,посуда,6,62.43,21.71,5,2
20250603005832-6355,тарелки,посуда,10,13.53,6.83,5,2
20250603005832-5677,кастрюля,посуда,6,19.31,11.67,5,2
20250603005832-2355,порошок,бытовая химия,6,11.2,8.6,5,2
20250603005832-3568,полотенца,текстиль,7,58.06,51.78,5,2
20250603005832-1562,гель для стирки,бытовая химия,3,36.1,23.38,5,2
20250603005832-7568,простыни,текстиль,7,66.05,21.38,5,2
20250603005832-8519,простыни,текстиль,1,91.62,71.08,5,2
20250603005832-4944,простыни,текстиль,4,30.04,14.46,5,2
20250603005832-8115,средство для мытья посуды,бытовая химия,1,88.27,35.36,5,2
20250603005832-5544,кастрюля,посуда,7,94.0,70.94,5,2
20250603005832-7602,полотенца,текстиль,7,39.44,19.81,5,2
20250603005832-7204,порошок,бытовая химия,1,60.38,47.96,5,2
20250603005832-1623,тарелки,посуда,8,73.61,40.39,5,2
20250603005832-9716,простыни,текстиль,10,33.78,17.31,5,2
20250603005832-4020,кастрюля,посуда,7,52.64,25.12,5,2
20250603005832-9798,гель для стирки,бытовая химия,9,37.85,32.94,5,2
20250603005832-3290,полотенца,текстиль,3,57.23,44.07,5,2
20250603005832-2390,тарелки,посуда,1,31.88,30.59,5,2
20250603005832-1446,порошок,бытовая химия,9,63.37,26.33,5,2
20250603005832-1712,порошок,бытовая химия,6,55.21,43.18,5,2
20250603005832-7788,сковорода,посуда,7,53.17,28.53,5,2
20250603005832-8231,порошок,бытовая химия,8,43.29,13.12,5,2
20250603005832-6265,простыни,текстиль,6,84.99,5.7,5,2
20250603005832-2470,наволочки,текстиль,8,20.86,6.32,5,2
20250603005832-6208,средство для мытья посуды,бытовая химия,3,42.62,1.41,5,2
20250603005832-8809,простыни,текстиль,1,95.68,21.85,5,2
20250603005832-2074,порошок,бытовая химия,8,44.6,32.32,5,2
20250603005832-5966,простыни,текстиль,7,32.78,23.76,5,2
20250603005832-2480,средство для мытья посуды,бытовая химия,9,28.25,0.67,5,2
20250603005832-6626,средство для мытья посуды,бытовая химия,8,91.39,75.28,5,2
