doc_id,item,category,amount,price,discount,shop_num,cash_num
20250603005832-3485,порошок,бытовая химия,7,80.09,1.25,2,1
20250603005832-1205,порошок,бытовая химия,7,76.97,56.53,2,1
20250603005832-2013,полотенца,текстиль,5,85.2,53.29,2,1
20250603005832-2323,полотенца,текстиль,1,16.21,3.06,2,1
20250603005832-9959,наволочки,текстиль,1,25.05,15.84,2,1
20250603005832-9593,кастрюля,посуда,10,61.58,42.45,2,1
20250603005832-5291,средство для мытья посуды,бытовая химия,1,35.92,29.65,2,1
20250603005832-2852,порошок,бытовая химия,6,32.19,19.0,2,1
20250603005832-9579,сковорода,посуда,10,65.39,23.72,2,1
20250603005832-1785,сковорода,посуда,4,91.51,69.39,2,1
20250603005832-8466,кастрюля,посуда,10,14.79,9.56,2,1
20250603005832-4054,полотенца,текстиль,6,98.05,60.7,2,1
20250603005832-2775,гель для стирки,бытовая химия,3,90.41,16.97,2,1
20250603005832-9799,простыни,текстиль,1,74.39,22.79,2,1
20250603005832-7841,кастрюля,посуда,6,54.88,52.0,2,1
20250603005832-2501,порошок,бытовая химия,1,71.49,5.82,2,1
20250603005832-4490,тарелки,посуда,9,17.29,2.9,2,1
20250603005832-1879,сковорода,посуда,1,84.04,72.8,2,1
20250603005832-1283,средство для мытья посуды,бытовая химия,6,55.31,10.22,2,1
20250603005832-1222,тарелки,посуда,4,52.2,7.11,2,1
20250603005832-5391,простыни,текстиль,5,91.62,51.61,2,1
20250603005832-3466,порошок,бытовая химия,5,80.05,14.36,2,1
20250603005832-2625,порошок,бытовая химия,4,52.78,13.08,2,1
20250603005832-1224,средство для мытья посуды,бытовая химия,4,84.77,6.54,2,1
20250603005832-3104,наволочки,текстиль,5,45.42,29.0,2,1
20250603005832-9279,полотенца,текстиль,5,25.32,7.95,2,1
20250603005832-4642,тарелки,посуда,6,50.15,18.3,2,1
20250603005832-5481,средство для мытья посуды,бытовая химия,4,98.0,93.05,2,1
20250603005832-2224,порошок,бытовая химия,7,53.93,35.83,2,1
20250603005832-7883,сковорода,посуда,1,89.41,68.5,2,1
20250603005832-1526,полотенца,текстиль,1,56.66,30.45,2,1
20250603005832-8682,простыни,текстиль,5,96.46,24.8,2,1
20250603005832-6402,наволочки,текстиль,2,10.99,5.16,2,1
20250603005832-4884,наволочки,текстиль,10,76.66,7.67,2,1
20250603005832-9230,гель для стирки,бытовая химия,2,35.41,32.13,2,1
20250603005832-1844,гель для стирки,бытовая химия,5,35.37,0.0,2,1
20250603005832-7977,сковорода,посуда,2,55.22,18.03,2,1
20250603005832-1025,гель для стирки,бытовая химия,5,23.65,13.82,2,1
20250603005832-3842,порошок,бытовая химия,9,59.89,29.84,2,1
20250603005832-3508,гель для стирки,бытовая химия,10,17.18,5.65,2,1
20250603005832-3217,сковорода,посуда,7,33.41,8.78,2,1
20250603005832-2915,кастрюля,посуда,3,55.77,53.15,2,1
20250603005832-2365,порошок,бытовая химия,3,28.01,1.95,2,1
20250603005832-1886,простыни,текстиль,8,36.13,13.01,2,1
20250603005832-5832,сковорода,посуда,2,96.97,9.49,2,1
20250603005832-1549,кастрюля,посуда,4,61.73,40.95,2,1
20250603005832-8804,наволочки,текстиль,2,91.15,32.32,2,1
20250603005832-3517,сковорода,посуда,7,77.53,45.99,2,1
20250603005832-6350,гель для стирки,бытовая химия,9,70.49,42.9,2,1
20250603005832-2071,полотенца,текстиль,6,72.82,62.17,2,1
20250603005832-7945,полотенца,текстиль,9,69.42,12.27,2,1
20250603005832-9238,сковорода,посуда,4,96.4,72.47,2,1
20250603005832-9578,кастрюля,посуда,3,72.98,58.39,2,1
20250603005832-2052,наволочки,текстиль,9,97.72,7.91,2,1
20250603005832-6766,кастрюля,посуда,8,87.96,63.39,2,1
20250603005832-4675,гель для стирки,бытовая химия,4,93.89,60.56,2,1
