doc_id,item,category,amount,price,discount,shop_num,cash_num
20250603005832-7431,простыни,текстиль,6,53.4,33.02,7,4
20250603005832-3441,наволочки,текстиль,6,10.28,8.63,7,4
20250603005832-9228,гель для стирки,бытовая химия,2,74.34,68.76,7,4
20250603005832-5707,простыни,текстиль,4,58.81,36.94,7,4
20250603005832-6590,полотенца,текстиль,6,48.03,29.78,7,4
20250603005832-3443,кастрюля,посуда,9,47.6,19.79,7,4
20250603005832-9729,тарелки,посуда,6,74.5,21.67,7,4
20250603005832-9661,тарелки,посуда,7,90.76,8.8,7,4
20250603005832-7434,кастрюля,посуда,5,37.17,20.61,7,4
20250603005832-1095,тарелки,посуда,3,74.23,18.9,7,4
20250603005832-2602,порошок,бытовая химия,8,71.66,68.54,7,4
20250603005832-5044,порошок,бытовая химия,5,60.44,47.33,7,4
20250603005832-3090,сковорода,посуда,7,10.66,5.83,7,4
20250603005832-8037,кастрюля,посуда,8,67.01,13.66,7,4
20250603005832-6635,порошок,бытовая химия,2,36.32,9.42,7,4
20250603005832-2526,тарелки,посуда,6,62.25,9.02,7,4
20250603005832-8948,полотенца,текстиль,9,59.79,20.27,7,4
20250603005832-1952,средство для мытья посуды,бытовая химия,5,88.02,0.92,7,4
20250603005832-3001,тарелки,посуда,2,17.6,0.96,7,4
20250603005832-4418,полотенца,текстиль,9,71.93,47.07,7,4
20250603005832-7421,полотенца,текстиль,5,46.8,8.59,7,4
20250603005832-4032,порошок,бытовая химия,5,65.88,35.62,7,4
20250603005832-8385,простыни,текстиль,5,88.24,5.6,7,4
20250603005832-9145,простыни,текстиль,2,85.02,5.62,7,4
20250603005832-3586,наволочки,текстиль,5,58.3,10.75,7,4
20250603005832-2527,тарелки,посуда,10,74.53,71.37,7,4
20250603005832-7337,наволочки,текстиль,1,60.53,33.25,7,4
20250603005832-2137,полотенца,текстиль,10,76.78,16.26,7,4
20250603005832-1130,тарелки,посуда,8,26.2,6.21,7,4
20250603005832-9365,кастрюля,посуда,2,83.16,72.17,7,4
20250603005832-7825,гель для стирки,бытовая химия,7,60.27,36.18,7,4
20250603005832-6954,средство для мытья посуды,бытовая химия,7,68.54,0.12,7,4
