doc_id,item,category,amount,price,discount,shop_num,cash_num
20250603005832-1286,наволочки,текстиль,2,39.39,25.51,4,3
20250603005832-2637,средство для мытья посуды,бытовая химия,7,16.83,5.43,4,3
20250603005832-8903,тарелки,посуда,3,82.86,54.74,4,3
20250603005832-8665,порошок,бытовая химия,6,29.69,20.39,4,3
20250603005832-6834,порошок,бытовая химия,1,73.0,5.12,4,3
20250603005832-3873,кастрюля,посуда,7,66.06,3.39,4,3
20250603005832-4815,полотенца,текстиль,4,68.89,56.19,4,3
20250603005832-1939,порошок,бытовая химия,7,98.22,2.15,4,3
20250603005832-8634,гель для стирки,бытовая химия,8,55.53,5.95,4,3
20250603005832-9850,средство для мытья посуды,бытовая химия,9,98.45,63.42,4,3
20250603005832-5196,гель для стирки,бытовая химия,8,86.78,73.55,4,3
20250603005832-1504,кастрюля,посуда,7,96.7,43.91,4,3
20250603005832-8970,сковорода,посуда,6,92.84,65.41,4,3
20250603005832-9701,наволочки,текстиль,2,37.93,15.94,4,3
20250603005832-5502,порошок,бытовая химия,9,12.76,6.02,4,3
20250603005832-3841,порошок,бытовая химия,6,43.92,10.81,4,3
20250603005832-9931,гель для стирки,бытовая химия,7,70.6,22.96,4,3
20250603005832-5888,сковорода,посуда,2,95.37,19.02,4,3
20250603005832-4741,порошок,бытовая химия,5,74.89,72.4,4,3
20250603005832-1743,гель для стирки,бытовая химия,1,56.67,11.96,4,3
20250603005832-5828,средство для мытья посуды,бытовая химия,6,45.66,14.48,4,3
20250603005832-7590,сковорода,посуда,6,15.11,8.01,4,3
20250603005832-1114,гель для стирки,бытовая химия,9,61.61,38.54,4,3
20250603005832-5384,тарелки,посуда,9,45.46,20.68,4,3
20250603005832-7794,порошок,бытовая химия,10,23.98,12.88,4,3
20250603005832-3498,простыни,текстиль,9,92.8,70.37,4,3
20250603005832-8547,сковорода,посуда,1,50.64,18.04,4,3
20250603005832-4936,полотенца,текстиль,8,55.87,52.94,4,3
20250603005832-8725,тарелки,посуда,6,15.37,9.57,4,3
20250603005832-8679,наволочки,текстиль,2,16.17,0.05,4,3
20250603005832-5838,простыни,текстиль,8,22.45,16.1,4,3
20250603005832-2884,кастрюля,посуда,8,70.94,55.95,4,3
20250603005832-8782,простыни,текстиль,5,76.6,72.98,4,3
20250603005832-5163,тарелки,посуда,10,27.4,23.59,4,3
20250603005832-4404,сковорода,посуда,5,88.67,60.6,4,3
20250603005832-4774,тарелки,посуда,9,88.74,9.12,4,3
20250603005832-9390,гель для стирки,бытовая химия,4,51.66,33.82,4,3
20250603005832-8261,порошок,бытовая химия,3,10.51,2.28,4,3
20250603005832-4694,полотенца,текстиль,2,89.3,8.29,4,3
20250603005832-8493,полотенца,текстиль,5,56.36,33.36,4,3
20250603005832-6796,тарелки,посуда,5,51.63,33.89,4,3
20250603005832-8855,полотенца,текстиль,5,64.85,3.7,4,3
20250603005832-3852,порошок,бытовая химия,1,81.33,57.6,4,3
20250603005832-8618,гель для стирки,бытовая химия,8,30.61,6.81,4,3
20250603005832-7023,простыни,текстиль,9,88.45,41.63,4,3
20250603005832-2654,полотенца,текстиль,6,74.07,30.33,4,3
20250603005832-8156,полотенца,текстиль,7,88.04,61.09,4,3
20250603005832-5346,тарелки,посуда,5,71.83,4.62,4,3
20250603005832-6531,сковорода,посуда,10,15.7,12.82,4,3
20250603005832-7495,наволочки,текстиль,3,40.41,7.36,4,3
20250603005832-6129,сковорода,посуда,9,91.97,33.17,4,3
20250603005832-9057,простыни,текстиль,4,89.85,60.74,4,3
20250603005832-4830,простыни,текстиль,9,80.26,33.51,4,3
20250603005832-1014,полотенца,текстиль,6,58.48,13.7,4,3
20250603005832-4792,гель для стирки,бытовая химия,10,65.01,7.93,4,3
20250603005832-3238,средство для мытья посуды,бытовая химия,9,11.57,11.28,4,3
20250603005832-1622,средство для мытья посуды,бытовая химия,7,43.3,17.64,4,3
20250603005832-5174,тарелки,посуда,9,80.94,58.76,4,3
20250603005832-9127,порошок,бытовая химия,7,25.6,25.08,4,3
20250603005832-2268,средство для мытья посуды,бытовая химия,5,75.58,74.54,4,3
20250603005832-3183,тарелки,посуда,8,48.83,30.19,4,3
20250603005832-3089,полотенца,текстиль,10,98.83,40.58,4,3
20250603005832-4675,простыни,текстиль,7,10.35,7.37,4,3
20250603005832-6660,наволочки,текстиль,3,22.12,12.86,4,3
20250603005832-7111,порошок,бытовая химия,9,80.62,22.02,4,3
20250603005832-4570,гель для стирки,бытовая химия,1,86.26,67.44,4,3
20250603005832-5226,полотенца,текстиль,10,73.93,34.2,4,3
20250603005832-6771,средство для мытья посуды,бытовая химия,1,21.75,6.56,4,3
20250603005832-2517,простыни,текстиль,4,33.8,4.07,4,3
20250603005832-4402,кастрюля,посуда,3,30.01,9.5,4,3
20250603005832-5248,гель для стирки,бытовая химия,6,61.38,28.54,4,3
20250603005832-1282,сковорода,посуда,2,53.94,33.43,4,3
20250603005832-5026,тарелки,посуда,8,47.26,3.69,4,3
20250603005832-3220,полотенца,текстиль,7,88.26,35.54,4,3
20250603005832-1138,тарелки,посуда,3,60.38,57.25,4,3
20250603005832-9900,простыни,текстиль,4,79.74,54.65,4,3
20250603005832-5739,средство для мытья посуды,бытовая химия,7,34.28,6.76,4,3
20250603005832-3257,тарелки,посуда,5,30.45,21.77,4,3
20250603005832-7296,простыни,текстиль,3,55.68,54.86,4,3
20250603005832-2949,тарелки,посуда,8,76.81,47.81,4,3
20250603005832-2208,наволочки,текстиль,6,66.89,59.17,4,3
20250603005832-4023,порошок,бытовая химия,7,84.05,41.42,4,3
20250603005832-1862,порошок,бытовая химия,2,61.25,6.58,4,3
20250603005832-5253,простыни,текстиль,1,88.67,24.89,4,3
20250603005832-6106,средство для мытья посуды,бытовая химия,2,35.77,18.93,4,3
20250603005832-9742,гель для стирки,бытовая химия,6,58.62,32.85,4,3
20250603005832-7228,тарелки,посуда,5,22.38,14.55,4,3
20250603005832-7105,полотенца,текстиль,10,57.0,38.35,4,3
