doc_id,item,category,amount,price,discount,shop_num,cash_num
20250603005832-1171,сковорода,посуда,4,99.61,19.85,1,1
20250603005832-4706,наволочки,текстиль,10,56.44,3.83,1,1
20250603005832-2386,кастрюля,посуда,7,48.58,38.23,1,1
20250603005832-5257,наволочки,текстиль,5,56.8,7.6,1,1
20250603005832-3124,простыни,текстиль,8,65.32,33.3,1,1
20250603005832-8843,средство для мытья посуды,бытовая химия,3,46.47,40.33,1,1
20250603005832-3525,простыни,текстиль,9,89.84,73.09,1,1
20250603005832-9213,полотенца,текстиль,4,96.63,78.45,1,1
20250603005832-5240,порошок,бытовая химия,6,68.58,18.27,1,1
20250603005832-5106,сковорода,посуда,1,15.29,12.94,1,1
20250603005832-2138,порошок,бытовая химия,10,63.94,39.17,1,1
20250603005832-5603,простыни,текстиль,1,52.39,23.73,1,1
20250603005832-2276,полотенца,текстиль,4,35.68,32.3,1,1
20250603005832-7840,простыни,текстиль,5,18.95,1.79,1,1
20250603005832-3025,сковорода,посуда,4,97.88,55.33,1,1
20250603005832-4717,наволочки,текстиль,5,85.83,37.23,1,1
20250603005832-3776,тарелки,посуда,1,31.36,13.11,1,1
20250603005832-4510,кастрюля,посуда,5,27.89,6.43,1,1
20250603005832-1179,простыни,текстиль,9,98.87,54.39,1,1
20250603005832-2886,гель для стирки,бытовая химия,3,99.22,49.71,1,1
20250603005832-3530,порошок,бытовая химия,8,74.44,7.08,1,1
20250603005832-8458,полотенца,текстиль,6,94.73,48.37,1,1
20250603005832-9211,простыни,текстиль,7,30.06,28.04,1,1
20250603005832-5459,полотенца,текстиль,10,81.81,25.7,1,1
20250603005832-8975,сковорода,посуда,4,70.21,30.29,1,1
20250603005832-6897,порошок,бытовая химия,8,75.35,7.19,1,1
20250603005832-9448,сковорода,посуда,5,99.3,12.81,1,1
20250603005832-1663,сковорода,посуда,5,18.42,0.86,1,1
20250603005832-6340,простыни,текстиль,10,45.26,33.41,1,1
20250603005832-5468,полотенца,текстиль,4,74.61,68.88,1,1
20250603005832-5174,гель для стирки,бытовая химия,5,60.07,20.86,1,1
20250603005832-1581,простыни,текстиль,9,51.75,28.19,1,1
20250603005832-9335,тарелки,посуда,8,90.84,6.49,1,1
20250603005832-6397,наволочки,текстиль,10,66.33,37.16,1,1
20250603005832-7188,простыни,текстиль,2,39.88,38.05,1,1
20250603005832-8015,полотенца,текстиль,8,77.17,64.47,1,1
20250603005832-9247,простыни,текстиль,1,79.23,34.21,1,1
20250603005832-7625,гель для стирки,бытовая химия,3,11.92,0.72,1,1
20250603005832-8249,гель для стирки,бытовая химия,10,49.57,13.04,1,1
20250603005832-4613,наволочки,текстиль,1,74.57,40.48,1,1
20250603005832-1790,кастрюля,посуда,8,53.98,17.71,1,1
20250603005832-4794,тарелки,посуда,4,35.59,2.61,1,1
20250603005832-6140,простыни,текстиль,8,18.69,13.08,1,1
20250603005832-5942,сковорода,посуда,10,63.34,59.37,1,1
20250603005832-7255,порошок,бытовая химия,5,13.46,0.4,1,1
20250603005832-7688,полотенца,текстиль,4,23.15,0.43,1,1
20250603005832-9381,простыни,текстиль,6,61.59,35.64,1,1
20250603005832-7913,сковорода,посуда,5,80.03,26.43,1,1
20250603005832-4128,тарелки,посуда,5,50.51,18.26,1,1
20250603005832-3299,гель для стирки,бытовая химия,2,50.4,47.01,1,1
20250603005832-8604,порошок,бытовая химия,6,25.98,25.6,1,1
20250603005832-5525,кастрюля,посуда,5,31.48,9.71,1,1
20250603005832-5757,средство для мытья посуды,бытовая химия,10,27.96,2.78,1,1
20250603005832-8614,полотенца,текстиль,9,86.85,80.47,1,1
20250603005832-1074,простыни,текстиль,3,61.46,38.44,1,1
20250603005832-1722,кастрюля,посуда,9,59.34,36.12,1,1
20250603005832-7195,полотенца,текстиль,9,44.93,21.87,1,1
20250603005832-5274,полотенца,текстиль,7,88.99,77.59,1,1
20250603005832-4657,средство для мытья посуды,бытовая химия,2,17.25,1.37,1,1
20250603005832-7555,сковорода,посуда,4,91.53,69.38,1,1
20250603005832-6693,наволочки,текстиль,1,67.54,17.51,1,1
20250603005832-7062,тарелки,посуда,5,79.78,61.24,1,1
20250603005832-9590,наволочки,текстиль,2,51.17,25.76,1,1
20250603005832-5980,тарелки,посуда,6,63.48,10.98,1,1
20250603005832-5024,порошок,бытовая химия,4,21.0,13.13,1,1
20250603005832-5206,тарелки,посуда,2,31.04,2.58,1,1
20250603005832-8110,кастрюля,посуда,2,56.95,42.1,1,1
20250603005832-8601,средство для мытья посуды,бытовая химия,10,52.08,20.62,1,1
20250603005832-3247,тарелки,посуда,10,58.88,46.18,1,1
20250603005832-9623,гель для стирки,бытовая химия,9,63.52,19.81,1,1
20250603005832-7829,наволочки,текстиль,8,36.99,13.65,1,1
20250603005832-6555,гель для стирки,бытовая химия,10,65.71,1.72,1,1
20250603005832-7022,кастрюля,посуда,4,41.28,22.78,1,1
20250603005832-8856,порошок,бытовая химия,8,34.88,25.64,1,1
20250603005832-2458,тарелки,посуда,9,62.93,24.27,1,1
20250603005832-1653,кастрюля,посуда,2,94.11,27.76,1,1
