doc_id,item,category,amount,price,discount,shop_num,cash_num
20250603005832-2668,наволочки,текстиль,4,19.47,15.32,5,1
20250603005832-8585,порошок,бытовая химия,4,40.59,17.85,5,1
20250603005832-1736,гель для стирки,бытовая химия,1,11.36,8.12,5,1
20250603005832-4492,кастрюля,посуда,10,35.65,31.11,5,1
20250603005832-6126,полотенца,текстиль,8,39.03,6.2,5,1
20250603005832-7737,средство для мытья посуды,бытовая химия,9,61.19,46.4,5,1
20250603005832-9551,простыни,текстиль,7,11.36,9.83,5,1
20250603005832-5387,порошок,бытовая химия,7,36.17,11.61,5,1
20250603005832-4349,полотенца,текстиль,6,77.94,74.42,5,1
20250603005832-3384,наволочки,текстиль,9,47.2,39.13,5,1
20250603005832-8482,полотенца,текстиль,5,95.39,90.12,5,1
20250603005832-8097,сковорода,посуда,4,63.9,52.18,5,1
20250603005832-4538,наволочки,текстиль,3,64.73,57.7,5,1
20250603005832-5916,сковорода,посуда,4,36.24,25.87,5,1
20250603005832-6637,полотенца,текстиль,9,44.76,12.44,5,1
20250603005832-9144,кастрюля,посуда,2,86.48,11.67,5,1
20250603005832-9863,сковорода,посуда,2,39.27,21.52,5,1
20250603005832-4738,средство для мытья посуды,бытовая химия,3,80.81,31.63,5,1
20250603005832-5143,наволочки,текстиль,4,39.81,24.91,5,1
20250603005832-8811,гель для стирки,бытовая химия,6,77.43,2.09,5,1
20250603005832-8597,наволочки,текстиль,3,76.98,17.07,5,1
20250603005832-5222,наволочки,текстиль,3,23.52,6.0,5,1
20250603005832-7728,наволочки,текстиль,3,39.07,12.46,5,1
20250603005832-1259,простыни,текстиль,5,16.54,11.37,5,1
20250603005832-6415,средство для мытья посуды,бытовая химия,8,84.61,41.84,5,1
20250603005832-3757,тарелки,посуда,5,72.54,15.61,5,1
20250603005832-7446,порошок,бытовая химия,2,93.9,65.16,5,1
20250603005832-3614,тарелки,посуда,6,31.39,27.98,5,1
20250603005832-5714,наволочки,текстиль,7,17.55,4.02,5,1
20250603005832-2961,простыни,текстиль,10,35.98,2.53,5,1
20250603005832-1335,сковорода,посуда,1,45.71,19.59,5,1
20250603005832-3526,порошок,бытовая химия,10,33.67,18.92,5,1
20250603005832-7623,кастрюля,посуда,8,43.38,37.16,5,1
20250603005832-3320,гель для стирки,бытовая химия,6,45.05,14.89,5,1
20250603005832-5661,сковорода,посуда,4,76.79,64.24,5,1
20250603005832-3725,гель для стирки,бытовая химия,3,86.09,80.7,5,1
20250603005832-1225,гель для стирки,бытовая химия,8,46.59,29.36,5,1
20250603005832-7520,средство для мытья посуды,бытовая химия,3,35.99,17.08,5,1
20250603005832-5154,кастрюля,посуда,5,56.84,1.39,5,1
20250603005832-4203,тарелки,посуда,9,97.06,85.09,5,1
20250603005832-4856,тарелки,посуда,5,14.54,2.09,5,1
20250603005832-7143,простыни,текстиль,10,18.91,8.8,5,1
20250603005832-8950,кастрюля,посуда,3,62.21,35.29,5,1
20250603005832-4978,сковорода,посуда,3,95.42,31.83,5,1
20250603005832-5421,средство для мытья посуды,бытовая химия,1,78.17,54.16,5,1
20250603005832-7772,наволочки,текстиль,1,15.78,11.64,5,1
20250603005832-8443,наволочки,текстиль,7,24.93,24.4,5,1
20250603005832-1879,порошок,бытовая химия,6,23.46,4.67,5,1
20250603005832-7772,гель для стирки,бытовая химия,10,58.99,18.85,5,1
20250603005832-8337,средство для мытья посуды,бытовая химия,8,91.59,73.13,5,1
20250603005832-8610,кастрюля,посуда,1,40.28,21.84,5,1
20250603005832-2836,гель для стирки,бытовая химия,2,75.71,1.22,5,1
20250603005832-8646,простыни,текстиль,6,61.88,61.51,5,1
20250603005832-4195,гель для стирки,бытовая химия,4,46.77,6.45,5,1
20250603005832-3350,гель для стирки,бытовая химия,3,96.29,65.19,5,1
20250603005832-9060,гель для стирки,бытовая химия,6,61.78,30.73,5,1
20250603005832-9692,порошок,бытовая химия,7,78.08,27.79,5,1
20250603005832-7523,средство для мытья посуды,бытовая химия,1,97.5,92.41,5,1
20250603005832-4185,порошок,бытовая химия,1,71.18,28.71,5,1
20250603005832-8930,тарелки,посуда,3,61.69,2.51,5,1
20250603005832-9521,порошок,бытовая химия,3,70.06,51.37,5,1
20250603005832-4515,гель для стирки,бытовая химия,8,19.19,1.99,5,1
20250603005832-9073,порошок,бытовая химия,4,15.81,7.37,5,1
20250603005832-3504,полотенца,текстиль,6,48.21,17.74,5,1
20250603005832-9499,простыни,текстиль,6,45.58,37.18,5,1
20250603005832-7613,наволочки,текстиль,5,83.34,30.44,5,1
20250603005832-4462,тарелки,посуда,10,65.24,8.79,5,1
