doc_id,item,category,amount,price,discount,shop_num,cash_num
20250603005832-7926,кастрюля,посуда,3,96.4,3.26,8,3
20250603005832-3471,наволочки,текстиль,3,79.41,38.71,8,3
20250603005832-4404,средство для мытья посуды,бытовая химия,3,49.64,3.78,8,3
20250603005832-5560,порошок,бытовая химия,2,79.83,17.5,8,3
20250603005832-2698,сковорода,посуда,5,62.13,55.87,8,3
20250603005832-9953,средство для мытья посуды,бытовая химия,2,25.06,5.2,8,3
20250603005832-7002,порошок,бытовая химия,10,25.15,17.18,8,3
20250603005832-2821,порошок,бытовая химия,6,57.62,20.62,8,3
20250603005832-1039,простыни,текстиль,1,52.87,13.78,8,3
20250603005832-9619,сковорода,посуда,6,77.45,71.91,8,3
20250603005832-6140,средство для мытья посуды,бытовая химия,4,78.78,56.42,8,3
20250603005832-8687,полотенца,текстиль,7,37.52,29.79,8,3
20250603005832-2143,простыни,текстиль,6,58.76,22.78,8,3
20250603005832-7658,кастрюля,посуда,10,53.17,47.8,8,3
20250603005832-8570,наволочки,текстиль,10,85.14,11.38,8,3
20250603005832-4675,полотенца,текстиль,10,98.89,2.79,8,3
20250603005832-5183,полотенца,текстиль,8,35.6,31.31,8,3
20250603005832-1884,порошок,бытовая химия,10,60.36,47.26,8,3
20250603005832-7695,полотенца,текстиль,8,69.98,40.96,8,3
20250603005832-4116,порошок,бытовая химия,2,87.66,65.06,8,3
20250603005832-1205,наволочки,текстиль,8,77.96,35.91,8,3
20250603005832-2867,полотенца,текстиль,10,70.88,15.99,8,3
20250603005832-8409,тарелки,посуда,8,68.64,19.55,8,3
20250603005832-9467,гель для стирки,бытовая химия,8,95.95,44.54,8,3
20250603005832-9867,кастрюля,посуда,8,22.49,0.85,8,3
20250603005832-7503,простыни,текстиль,8,90.84,38.04,8,3
20250603005832-1465,сковорода,посуда,1,92.88,66.05,8,3
20250603005832-7782,кастрюля,посуда,9,52.97,44.33,8,3
20250603005832-9638,наволочки,текстиль,6,84.79,79.26,8,3
20250603005832-3051,наволочки,текстиль,9,32.42,18.82,8,3
20250603005832-1251,простыни,текстиль,3,12.91,5.31,8,3
20250603005832-8099,сковорода,посуда,4,13.38,12.17,8,3
20250603005832-2007,средство для мытья посуды,бытовая химия,5,47.16,36.41,8,3
20250603005832-8612,полотенца,текстиль,9,48.6,13.02,8,3
20250603005832-8572,порошок,бытовая химия,3,53.89,21.59,8,3
20250603005832-7231,тарелки,посуда,5,74.85,1.92,8,3
20250603005832-2019,сковорода,посуда,9,39.36,7.25,8,3
20250603005832-3886,сковорода,посуда,9,95.13,19.21,8,3
20250603005832-2706,средство для мытья посуды,бытовая химия,3,77.92,49.98,8,3
20250603005832-5806,средство для мытья посуды,бытовая химия,7,43.38,42.8,8,3
20250603005832-4122,простыни,текстиль,10,49.36,4.47,8,3
20250603005832-2763,полотенца,текстиль,1,29.46,4.98,8,3
20250603005832-7384,тарелки,посуда,2,72.75,3.9,8,3
20250603005832-3234,сковорода,посуда,5,98.84,85.67,8,3
20250603005832-2423,средство для мытья посуды,бытовая химия,6,39.66,30.3,8,3
20250603005832-6061,гель для стирки,бытовая химия,10,35.37,2.91,8,3
20250603005832-3085,кастрюля,посуда,4,88.87,71.92,8,3
20250603005832-5907,гель для стирки,бытовая химия,6,25.24,17.61,8,3
20250603005832-3413,гель для стирки,бытовая химия,4,68.0,49.09,8,3
20250603005832-8246,гель для стирки,бытовая химия,7,11.59,9.81,8,3
20250603005832-6041,наволочки,текстиль,5,89.04,46.59,8,3
20250603005832-8390,наволочки,текстиль,1,57.07,7.92,8,3
20250603005832-8605,наволочки,текстиль,1,26.6,15.05,8,3
20250603005832-2815,простыни,текстиль,2,55.72,13.82,8,3
20250603005832-6971,сковорода,посуда,6,27.86,23.16,8,3
20250603005832-4339,простыни,текстиль,3,47.32,1.03,8,3
20250603005832-1288,кастрюля,посуда,8,56.56,7.95,8,3
20250603005832-2844,порошок,бытовая химия,5,54.7,31.0,8,3
20250603005832-6175,кастрюля,посуда,1,91.49,70.91,8,3
20250603005832-9180,гель для стирки,бытовая химия,6,82.48,28.32,8,3
20250603005832-6061,полотенца,текстиль,7,82.72,28.57,8,3
20250603005832-2007,наволочки,текстиль,2,42.66,22.59,8,3
20250603005832-4358,сковорода,посуда,7,67.27,42.28,8,3
20250603005832-1263,гель для стирки,бытовая химия,7,67.43,16.32,8,3
20250603005832-9579,наволочки,текстиль,5,57.31,17.48,8,3
20250603005832-1151,простыни,текстиль,2,69.49,44.56,8,3
20250603005832-2791,кастрюля,посуда,8,20.4,0.94,8,3
20250603005832-9921,гель для стирки,бытовая химия,2,24.79,0.45,8,3
20250603005832-9383,простыни,текстиль,9,54.8,34.73,8,3
20250603005832-7525,сковорода,посуда,5,97.27,79.03,8,3
20250603005832-7601,сковорода,посуда,3,25.57,16.89,8,3
20250603005832-9712,порошок,бытовая химия,6,45.76,38.13,8,3
20250603005832-2378,порошок,бытовая химия,9,34.93,16.86,8,3
20250603005832-1646,простыни,текстиль,5,85.55,39.46,8,3
20250603005832-3863,гель для стирки,бытовая химия,3,11.73,5.19,8,3
20250603005832-6994,порошок,бытовая химия,1,91.53,58.44,8,3
20250603005832-7646,гель для стирки,бытовая химия,1,18.05,17.12,8,3
20250603005832-6538,полотенца,текстиль,1,28.44,1.14,8,3
20250603005832-5518,порошок,бытовая химия,4,66.58,6.99,8,3
20250603005832-2895,простыни,текстиль,2,68.7,11.44,8,3
20250603005832-5709,кастрюля,посуда,1,61.16,15.36,8,3
20250603005832-3040,сковорода,посуда,4,22.0,16.6,8,3
20250603005832-7950,тарелки,посуда,1,73.13,1.38,8,3
20250603005832-7411,сковорода,посуда,1,95.98,11.04,8,3
20250603005832-8175,тарелки,посуда,10,30.46,26.95,8,3
20250603005832-6375,порошок,бытовая химия,8,22.37,16.78,8,3
20250603005832-1434,средство для мытья посуды,бытовая химия,5,19.62,12.46,8,3
20250603005832-1633,средство для мытья посуды,бытовая химия,5,27.2,20.82,8,3
20250603005832-2004,наволочки,текстиль,3,59.26,6.45,8,3
