doc_id,item,category,amount,price,discount,shop_num,cash_num
20250603005832-6007,тарелки,посуда,4,52.31,14.47,10,1
20250603005832-4930,сковорода,посуда,10,91.13,27.31,10,1
20250603005832-7008,наволочки,текстиль,10,93.45,83.25,10,1
20250603005832-7205,простыни,текстиль,9,36.4,17.81,10,1
20250603005832-5107,гель для стирки,бытовая химия,8,63.16,18.94,10,1
20250603005832-2920,тарелки,посуда,8,58.07,57.09,10,1
20250603005832-3310,полотенца,текстиль,8,30.83,3.2,10,1
20250603005832-1476,наволочки,текстиль,4,74.63,71.43,10,1
20250603005832-3853,кастрюля,посуда,7,32.1,28.09,10,1
20250603005832-4089,сковорода,посуда,8,65.23,37.8,10,1
20250603005832-4011,полотенца,текстиль,9,58.16,51.44,10,1
20250603005832-8648,тарелки,посуда,9,62.01,6.17,10,1
20250603005832-2955,полотенца,текстиль,4,51.34,6.2,10,1
20250603005832-6050,тарелки,посуда,1,72.35,68.96,10,1
20250603005832-5121,полотенца,текстиль,1,37.39,11.98,10,1
20250603005832-1418,средство для мытья посуды,бытовая химия,2,23.51,10.22,10,1
20250603005832-6193,кастрюля,посуда,9,70.54,31.34,10,1
20250603005832-1383,простыни,текстиль,7,35.03,29.6,10,1
20250603005832-7562,порошок,бытовая химия,4,68.79,53.74,10,1
20250603005832-7306,гель для стирки,бытовая химия,2,32.23,0.82,10,1
20250603005832-2262,средство для мытья посуды,бытовая химия,1,91.86,85.25,10,1
20250603005832-3052,сковорода,посуда,5,22.64,22.04,10,1
20250603005832-2132,кастрюля,посуда,3,82.7,14.06,10,1
20250603005832-9621,сковорода,посуда,6,73.2,71.63,10,1
20250603005832-5749,полотенца,текстиль,5,27.01,19.12,10,1
20250603005832-3978,тарелки,посуда,3,89.48,33.55,10,1
20250603005832-2275,тарелки,посуда,9,41.23,4.05,10,1
20250603005832-4772,простыни,текстиль,4,68.82,7.66,10,1
20250603005832-7418,наволочки,текстиль,5,70.35,34.49,10,1
20250603005832-2606,тарелки,посуда,4,45.31,24.35,10,1
20250603005832-5108,сковорода,посуда,5,33.21,10.75,10,1
20250603005832-9782,кастрюля,посуда,10,38.09,8.15,10,1
20250603005832-6063,сковорода,посуда,10,95.85,88.69,10,1
20250603005832-8943,тарелки,посуда,4,68.79,67.12,10,1
20250603005832-4192,средство для мытья посуды,бытовая химия,3,87.43,22.16,10,1
20250603005832-1322,гель для стирки,бытовая химия,9,24.01,4.24,10,1
20250603005832-6529,сковорода,посуда,5,72.11,42.28,10,1
20250603005832-5087,тарелки,посуда,2,40.37,33.21,10,1
20250603005832-7753,порошок,бытовая химия,10,62.09,22.04,10,1
20250603005832-3773,сковорода,посуда,10,65.34,54.92,10,1
20250603005832-2071,порошок,бытовая химия,6,65.66,39.25,10,1
20250603005832-5778,полотенца,текстиль,10,28.76,4.73,10,1
20250603005832-9075,кастрюля,посуда,7,98.16,51.41,10,1
20250603005832-4518,сковорода,посуда,10,50.69,26.6,10,1
20250603005832-7878,наволочки,текстиль,4,77.47,5.82,10,1
20250603005832-7844,гель для стирки,бытовая химия,3,38.45,7.88,10,1
20250603005832-8564,средство для мытья посуды,бытовая химия,3,39.72,18.76,10,1
20250603005832-5780,средство для мытья посуды,бытовая химия,10,21.68,1.19,10,1
20250603005832-2987,кастрюля,посуда,5,14.47,6.43,10,1
20250603005832-4024,гель для стирки,бытовая химия,9,65.88,49.33,10,1
20250603005832-5768,средство для мытья посуды,бытовая химия,10,64.52,24.29,10,1
20250603005832-2654,полотенца,текстиль,8,19.18,4.88,10,1
20250603005832-7596,наволочки,текстиль,6,92.06,28.85,10,1
20250603005832-2903,сковорода,посуда,2,23.1,14.02,10,1
20250603005832-9132,гель для стирки,бытовая химия,5,54.69,46.01,10,1
20250603005832-1953,полотенца,текстиль,7,68.35,18.85,10,1
20250603005832-6439,сковорода,посуда,7,44.18,36.51,10,1
