doc_id,item,category,amount,price,discount,shop_num,cash_num
20250603005832-7490,средство для мытья посуды,бытовая химия,9,36.46,3.1,9,3
20250603005832-6778,порошок,бытовая химия,4,57.8,5.43,9,3
20250603005832-5276,средство для мытья посуды,бытовая химия,10,60.13,35.12,9,3
20250603005832-8083,порошок,бытовая химия,2,56.44,28.51,9,3
20250603005832-8600,наволочки,текстиль,2,15.51,3.39,9,3
20250603005832-1396,средство для мытья посуды,бытовая химия,10,40.41,10.86,9,3
20250603005832-7075,кастрюля,посуда,1,29.63,10.22,9,3
20250603005832-2477,тарелки,посуда,4,82.43,10.66,9,3
20250603005832-5084,гель для стирки,бытовая химия,9,95.67,62.79,9,3
20250603005832-5192,средство для мытья посуды,бытовая химия,1,74.81,70.57,9,3
20250603005832-1946,порошок,бытовая химия,10,35.85,32.94,9,3
20250603005832-4312,кастрюля,посуда,5,67.4,22.54,9,3
20250603005832-7754,средство для мытья посуды,бытовая химия,6,85.59,77.43,9,3
20250603005832-2813,полотенца,текстиль,1,94.1,92.6,9,3
20250603005832-1228,наволочки,текстиль,6,34.49,28.57,9,3
20250603005832-7517,порошок,бытовая химия,5,78.65,52.7,9,3
20250603005832-2901,средство для мытья посуды,бытовая химия,9,53.36,26.66,9,3
20250603005832-9216,средство для мытья посуды,бытовая химия,6,28.43,0.41,9,3
20250603005832-7694,сковорода,посуда,6,71.83,68.72,9,3
20250603005832-7106,средство для мытья посуды,бытовая химия,6,75.86,14.53,9,3
20250603005832-7781,кастрюля,посуда,7,29.47,13.54,9,3
20250603005832-1893,простыни,текстиль,9,65.71,26.66,9,3
20250603005832-9956,гель для стирки,бытовая химия,6,13.73,1.7,9,3
20250603005832-9507,тарелки,посуда,6,49.23,17.21,9,3
20250603005832-5401,простыни,текстиль,1,93.79,27.2,9,3
20250603005832-3584,тарелки,посуда,3,67.65,7.96,9,3
20250603005832-9641,порошок,бытовая химия,3,29.92,5.76,9,3
20250603005832-6460,кастрюля,посуда,4,24.01,6.97,9,3
20250603005832-3469,кастрюля,посуда,10,81.8,67.22,9,3
20250603005832-9273,простыни,текстиль,7,43.16,20.94,9,3
20250603005832-6269,простыни,текстиль,10,76.04,44.13,9,3
20250603005832-3680,полотенца,текстиль,5,91.71,47.16,9,3
20250603005832-6717,полотенца,текстиль,10,86.11,2.22,9,3
20250603005832-4009,сковорода,посуда,9,74.38,0.71,9,3
20250603005832-6674,гель для стирки,бытовая химия,8,13.25,1.58,9,3
20250603005832-3106,полотенца,текстиль,1,69.93,61.35,9,3
20250603005832-8066,порошок,бытовая химия,2,64.8,37.08,9,3
20250603005832-8306,гель для стирки,бытовая химия,8,70.6,25.05,9,3
20250603005832-6426,гель для стирки,бытовая химия,3,49.26,1.41,9,3
20250603005832-5011,порошок,бытовая химия,2,13.25,11.94,9,3
20250603005832-6866,простыни,текстиль,3,39.32,18.09,9,3
20250603005832-3301,тарелки,посуда,2,30.65,29.56,9,3
20250603005832-4650,полотенца,текстиль,2,32.72,3.91,9,3
20250603005832-8368,гель для стирки,бытовая химия,9,48.95,30.1,9,3
20250603005832-5592,наволочки,текстиль,4,70.21,36.79,9,3
20250603005832-7273,гель для стирки,бытовая химия,3,55.95,9.72,9,3
20250603005832-4962,наволочки,текстиль,8,18.79,16.25,9,3
20250603005832-4529,полотенца,текстиль,7,23.42,3.96,9,3
20250603005832-4104,порошок,бытовая химия,4,56.92,44.43,9,3
20250603005832-8020,средство для мытья посуды,бытовая химия,9,17.02,1.05,9,3
20250603005832-5974,средство для мытья посуды,бытовая химия,3,92.63,21.96,9,3
20250603005832-8525,порошок,бытовая химия,5,20.12,15.85,9,3
20250603005832-3510,наволочки,текстиль,9,19.71,5.72,9,3
20250603005832-7881,кастрюля,посуда,10,94.95,46.31,9,3
20250603005832-6225,сковорода,посуда,2,41.81,10.68,9,3
20250603005832-6831,сковорода,посуда,4,11.67,6.93,9,3
20250603005832-9407,тарелки,посуда,9,25.42,14.91,9,3
20250603005832-3156,полотенца,текстиль,5,29.24,28.0,9,3
20250603005832-9519,сковорода,посуда,6,97.52,33.05,9,3
20250603005832-9145,кастрюля,посуда,4,53.06,31.27,9,3
20250603005832-4907,полотенца,текстиль,4,12.12,6.5,9,3
