doc_id,item,category,amount,price,discount,shop_num,cash_num
20250603005832-3877,порошок,бытовая химия,10,91.09,38.09,4,5
20250603005832-2992,средство для мытья посуды,бытовая химия,4,31.9,4.29,4,5
20250603005832-9005,кастрюля,посуда,2,89.19,83.13,4,5
20250603005832-4934,тарелки,посуда,2,76.0,50.23,4,5
20250603005832-3935,сковорода,посуда,10,19.32,9.49,4,5
20250603005832-1076,тарелки,посуда,3,84.22,55.24,4,5
20250603005832-3371,наволочки,текстиль,10,34.98,29.24,4,5
20250603005832-9439,сковорода,посуда,8,47.29,43.93,4,5
20250603005832-8353,средство для мытья посуды,бытовая химия,3,42.45,28.95,4,5
20250603005832-6494,средство для мытья посуды,бытовая химия,1,78.02,41.69,4,5
20250603005832-6740,наволочки,текстиль,3,93.8,92.75,4,5
20250603005832-7531,гель для стирки,бытовая химия,6,12.18,6.49,4,5
20250603005832-5337,полотенца,текстиль,8,62.1,13.71,4,5
20250603005832-6014,средство для мытья посуды,бытовая химия,9,68.65,9.43,4,5
20250603005832-6189,кастрюля,посуда,10,63.31,39.3,4,5
20250603005832-8117,порошок,бытовая химия,6,89.08,8.27,4,5
20250603005832-9394,кастрюля,посуда,10,91.73,86.47,4,5
20250603005832-8642,простыни,текстиль,9,77.94,40.24,4,5
20250603005832-8204,сковорода,посуда,3,22.09,4.64,4,5
20250603005832-8244,кастрюля,посуда,2,44.61,38.69,4,5
20250603005832-8506,простыни,текстиль,2,77.46,58.28,4,5
20250603005832-3204,наволочки,текстиль,3,89.1,52.22,4,5
20250603005832-4228,полотенца,текстиль,10,73.28,25.72,4,5
20250603005832-7665,полотенца,текстиль,10,64.05,56.31,4,5
20250603005832-4622,кастрюля,посуда,2,14.76,3.58,4,5
20250603005832-2281,гель для стирки,бытовая химия,3,81.74,23.31,4,5
20250603005832-5086,полотенца,текстиль,1,99.44,85.14,4,5
20250603005832-5579,гель для стирки,бытовая химия,3,99.23,80.73,4,5
20250603005832-1816,полотенца,текстиль,2,31.24,9.53,4,5
20250603005832-2887,средство для мытья посуды,бытовая химия,8,12.75,4.19,4,5
20250603005832-9927,тарелки,посуда,3,51.18,7.74,4,5
20250603005832-7943,средство для мытья посуды,бытовая химия,6,74.32,61.7,4,5
20250603005832-2910,средство для мытья посуды,бытовая химия,10,62.14,43.59,4,5
20250603005832-8842,порошок,бытовая химия,2,63.53,56.77,4,5
20250603005832-8249,простыни,текстиль,7,86.85,18.26,4,5
20250603005832-5933,порошок,бытовая химия,7,99.11,91.88,4,5
20250603005832-2524,средство для мытья посуды,бытовая химия,1,96.38,57.81,4,5
20250603005832-3586,порошок,бытовая химия,7,44.38,35.35,4,5
20250603005832-3787,сковорода,посуда,8,38.69,33.84,4,5
20250603005832-8742,средство для мытья посуды,бытовая химия,6,40.82,37.83,4,5
20250603005832-5563,полотенца,текстиль,3,12.5,4.2,4,5
20250603005832-7458,сковорода,посуда,3,67.06,41.12,4,5
20250603005832-2138,средство для мытья посуды,бытовая химия,8,46.71,5.32,4,5
20250603005832-2204,полотенца,текстиль,1,77.45,13.72,4,5
20250603005832-6187,кастрюля,посуда,6,85.88,55.1,4,5
20250603005832-5756,простыни,текстиль,9,60.7,28.86,4,5
20250603005832-3627,полотенца,текстиль,8,70.77,36.64,4,5
20250603005832-3952,кастрюля,посуда,7,51.26,20.61,4,5
20250603005832-6593,средство для мытья посуды,бытовая химия,2,88.69,81.27,4,5
20250603005832-1006,полотенца,текстиль,10,78.89,41.62,4,5
20250603005832-3264,средство для мытья посуды,бытовая химия,8,32.31,11.08,4,5
20250603005832-8340,кастрюля,посуда,10,93.22,61.65,4,5
20250603005832-3130,сковорода,посуда,7,98.52,61.68,4,5
20250603005832-2619,кастрюля,посуда,7,19.68,19.45,4,5
20250603005832-5741,наволочки,текстиль,6,29.77,21.8,4,5
20250603005832-5332,тарелки,посуда,1,26.51,0.93,4,5
20250603005832-1979,простыни,текстиль,9,37.86,19.43,4,5
20250603005832-1648,кастрюля,посуда,5,23.63,4.81,4,5
20250603005832-1231,сковорода,посуда,9,51.07,38.2,4,5
20250603005832-7489,тарелки,посуда,3,81.01,10.93,4,5
20250603005832-2156,полотенца,текстиль,5,46.46,2.3,4,5
20250603005832-6969,наволочки,текстиль,10,65.6,55.16,4,5
20250603005832-4145,тарелки,посуда,7,14.97,1.17,4,5
20250603005832-1805,простыни,текстиль,3,90.76,86.73,4,5
20250603005832-9522,кастрюля,посуда,7,35.79,14.73,4,5
20250603005832-3528,простыни,текстиль,2,43.53,24.45,4,5
20250603005832-4882,простыни,текстиль,9,33.59,27.07,4,5
20250603005832-8404,порошок,бытовая химия,1,72.94,49.44,4,5
20250603005832-8960,кастрюля,посуда,4,25.39,16.38,4,5
20250603005832-3524,простыни,текстиль,6,16.68,11.97,4,5
20250603005832-3569,порошок,бытовая химия,10,20.42,8.74,4,5
20250603005832-5165,порошок,бытовая химия,7,67.05,56.52,4,5
20250603005832-7447,наволочки,текстиль,3,25.07,7.09,4,5
20250603005832-7666,гель для стирки,бытовая химия,7,75.19,48.96,4,5
20250603005832-5122,кастрюля,посуда,10,36.95,31.43,4,5
20250603005832-5304,кастрюля,посуда,7,56.37,9.18,4,5
20250603005832-2012,сковорода,посуда,3,54.09,14.26,4,5
20250603005832-7224,порошок,бытовая химия,2,37.06,18.69,4,5
20250603005832-8460,наволочки,текстиль,7,62.34,55.24,4,5
20250603005832-4658,гель для стирки,бытовая химия,3,64.65,35.59,4,5
20250603005832-2598,кастрюля,посуда,1,45.23,1.45,4,5
20250603005832-1819,гель для стирки,бытовая химия,2,89.43,24.83,4,5
20250603005832-7739,кастрюля,посуда,7,93.98,11.57,4,5
20250603005832-5123,средство для мытья посуды,бытовая химия,7,72.98,26.46,4,5
20250603005832-3747,тарелки,посуда,7,78.22,10.2,4,5
