doc_id,item,category,amount,price,discount,shop_num,cash_num
20250603005832-1319,порошок,бытовая химия,5,49.0,30.07,7,1
20250603005832-9040,порошок,бытовая химия,5,68.11,5.91,7,1
20250603005832-8251,полотенца,текстиль,9,56.83,33.2,7,1
20250603005832-2723,сковорода,посуда,8,26.08,21.25,7,1
20250603005832-2514,сковорода,посуда,4,36.48,4.68,7,1
20250603005832-1298,гель для стирки,бытовая химия,8,13.33,10.07,7,1
20250603005832-7037,полотенца,текстиль,9,43.1,6.25,7,1
20250603005832-8258,порошок,бытовая химия,6,77.47,35.31,7,1
20250603005832-9921,кастрюля,посуда,5,77.43,21.57,7,1
20250603005832-3827,гель для стирки,бытовая химия,3,81.15,50.85,7,1
20250603005832-6342,простыни,текстиль,3,61.74,32.77,7,1
20250603005832-3014,наволочки,текстиль,6,30.54,15.95,7,1
20250603005832-5899,наволочки,текстиль,2,95.59,82.05,7,1
20250603005832-8245,кастрюля,посуда,5,49.57,23.07,7,1
20250603005832-8310,кастрюля,посуда,10,96.5,92.6,7,1
20250603005832-9218,полотенца,текстиль,3,25.52,11.6,7,1
20250603005832-8235,простыни,текстиль,7,99.19,58.4,7,1
20250603005832-4197,наволочки,текстиль,2,82.64,40.74,7,1
20250603005832-1881,средство для мытья посуды,бытовая химия,10,43.39,30.43,7,1
20250603005832-6536,средство для мытья посуды,бытовая химия,2,58.41,27.77,7,1
20250603005832-1137,полотенца,текстиль,4,36.85,19.76,7,1
20250603005832-2032,наволочки,текстиль,5,95.1,93.98,7,1
20250603005832-2306,простыни,текстиль,3,26.55,21.23,7,1
20250603005832-3798,средство для мытья посуды,бытовая химия,10,66.62,66.12,7,1
20250603005832-4141,средство для мытья посуды,бытовая химия,6,89.72,28.01,7,1
20250603005832-7052,полотенца,текстиль,10,73.18,34.57,7,1
20250603005832-3145,гель для стирки,бытовая химия,1,19.59,2.83,7,1
20250603005832-9242,полотенца,текстиль,3,76.63,76.0,7,1
20250603005832-2670,порошок,бытовая химия,1,97.62,16.77,7,1
20250603005832-3536,сковорода,посуда,10,52.4,30.35,7,1
20250603005832-6906,полотенца,текстиль,10,30.74,21.57,7,1
20250603005832-6930,средство для мытья посуды,бытовая химия,5,89.23,86.81,7,1
20250603005832-9562,кастрюля,посуда,5,20.69,9.97,7,1
20250603005832-2748,тарелки,посуда,1,61.36,23.72,7,1
20250603005832-7066,наволочки,текстиль,10,44.93,10.69,7,1
20250603005832-1699,полотенца,текстиль,6,36.35,32.07,7,1
20250603005832-8425,кастрюля,посуда,6,13.47,9.06,7,1
20250603005832-5804,простыни,текстиль,10,79.97,61.53,7,1
20250603005832-1083,кастрюля,посуда,5,35.21,15.32,7,1
20250603005832-3605,наволочки,текстиль,1,99.63,57.27,7,1
20250603005832-1698,порошок,бытовая химия,10,77.61,54.82,7,1
20250603005832-3515,полотенца,текстиль,8,52.9,49.09,7,1
20250603005832-4184,сковорода,посуда,10,81.11,22.69,7,1
20250603005832-2067,полотенца,текстиль,10,95.93,67.93,7,1
20250603005832-1026,кастрюля,посуда,10,73.92,15.53,7,1
20250603005832-8141,тарелки,посуда,6,45.13,42.18,7,1
20250603005832-6219,сковорода,посуда,3,82.71,25.1,7,1
20250603005832-7317,кастрюля,посуда,1,29.84,6.23,7,1
20250603005832-9538,гель для стирки,бытовая химия,4,94.23,63.65,7,1
20250603005832-5927,гель для стирки,бытовая химия,6,48.59,17.45,7,1
20250603005832-5681,сковорода,посуда,7,75.83,59.5,7,1
20250603005832-4453,полотенца,текстиль,7,52.29,4.12,7,1
20250603005832-5576,сковорода,посуда,4,38.73,32.73,7,1
20250603005832-2265,простыни,текстиль,1,38.61,7.69,7,1
20250603005832-7115,средство для мытья посуды,бытовая химия,9,74.36,2.53,7,1
20250603005832-6370,средство для мытья посуды,бытовая химия,10,22.26,16.43,7,1
20250603005832-7245,тарелки,посуда,3,98.5,1.53,7,1
20250603005832-7045,полотенца,текстиль,6,44.22,17.06,7,1
20250603005832-9026,порошок,бытовая химия,8,74.41,67.19,7,1
20250603005832-3348,тарелки,посуда,7,22.41,3.66,7,1
20250603005832-2960,сковорода,посуда,2,92.89,11.09,7,1
20250603005832-2351,наволочки,текстиль,10,61.61,35.81,7,1
