doc_id,item,category,amount,price,discount,shop_num,cash_num
20250603005832-6072,порошок,бытовая химия,3,26.76,22.29,10,2
20250603005832-5766,тарелки,посуда,9,17.43,3.93,10,2
20250603005832-6670,кастрюля,посуда,4,44.93,8.53,10,2
20250603005832-5524,сковорода,посуда,4,41.48,35.56,10,2
20250603005832-6266,простыни,текстиль,8,73.86,10.23,10,2
20250603005832-5423,порошок,бытовая химия,10,62.91,39.55,10,2
20250603005832-6184,простыни,текстиль,9,82.7,16.84,10,2
20250603005832-8483,гель для стирки,бытовая химия,4,50.59,13.25,10,2
20250603005832-6111,полотенца,текстиль,5,67.02,56.53,10,2
20250603005832-8846,тарелки,посуда,9,57.63,29.71,10,2
20250603005832-9216,гель для стирки,бытовая химия,7,17.6,6.25,10,2
20250603005832-3175,полотенца,текстиль,5,25.14,0.17,10,2
20250603005832-9745,наволочки,текстиль,7,60.85,56.36,10,2
20250603005832-1517,тарелки,посуда,5,98.39,68.31,10,2
20250603005832-8361,кастрюля,посуда,2,86.81,46.09,10,2
20250603005832-5962,тарелки,посуда,3,85.01,75.7,10,2
20250603005832-6000,тарелки,посуда,10,34.74,14.91,10,2
20250603005832-2593,гель для стирки,бытовая химия,7,84.43,83.09,10,2
20250603005832-7729,порошок,бытовая химия,2,94.73,66.34,10,2
20250603005832-9939,полотенца,текстиль,1,58.56,57.52,10,2
20250603005832-1614,гель для стирки,бытовая химия,8,23.39,13.84,10,2
20250603005832-9632,кастрюля,посуда,10,63.18,54.9,10,2
20250603005832-1468,наволочки,текстиль,1,67.76,60.05,10,2
20250603005832-2366,полотенца,текстиль,5,34.36,17.46,10,2
20250603005832-1840,гель для стирки,бытовая химия,1,95.02,9.56,10,2
20250603005832-8658,средство для мытья посуды,бытовая химия,1,82.6,36.41,10,2
20250603005832-6688,полотенца,текстиль,2,84.33,60.84,10,2
20250603005832-9162,порошок,бытовая химия,1,33.05,31.8,10,2
20250603005832-4952,гель для стирки,бытовая химия,9,49.16,29.7,10,2
20250603005832-6015,кастрюля,посуда,8,77.08,27.15,10,2
20250603005832-5476,наволочки,текстиль,6,34.37,27.76,10,2
20250603005832-6680,простыни,текстиль,3,71.5,2.15,10,2
20250603005832-8888,простыни,текстиль,1,25.11,2.3,10,2
20250603005832-8421,тарелки,посуда,8,16.34,7.52,10,2
20250603005832-3099,гель для стирки,бытовая химия,10,91.78,90.77,10,2
20250603005832-1684,гель для стирки,бытовая химия,9,85.2,39.92,10,2
20250603005832-2379,кастрюля,посуда,2,66.82,28.83,10,2
20250603005832-3374,порошок,бытовая химия,6,20.93,14.83,10,2
20250603005832-3401,полотенца,текстиль,5,85.25,70.5,10,2
20250603005832-1875,сковорода,посуда,2,52.5,1.47,10,2
20250603005832-3857,сковорода,посуда,9,74.9,53.03,10,2
20250603005832-5124,полотенца,текстиль,2,56.43,34.72,10,2
20250603005832-1612,наволочки,текстиль,6,58.36,37.08,10,2
20250603005832-4963,кастрюля,посуда,1,65.51,28.25,10,2
20250603005832-1433,сковорода,посуда,6,53.94,22.18,10,2
20250603005832-5598,сковорода,посуда,7,84.19,74.03,10,2
20250603005832-5656,сковорода,посуда,5,44.89,17.9,10,2
20250603005832-4223,средство для мытья посуды,бытовая химия,3,67.11,25.64,10,2
20250603005832-8818,гель для стирки,бытовая химия,7,11.44,8.63,10,2
20250603005832-4426,кастрюля,посуда,6,14.32,4.12,10,2
20250603005832-5298,наволочки,текстиль,7,67.63,19.84,10,2
20250603005832-3949,сковорода,посуда,5,11.62,3.43,10,2
20250603005832-2486,средство для мытья посуды,бытовая химия,2,32.91,19.46,10,2
20250603005832-8408,кастрюля,посуда,10,21.12,12.79,10,2
20250603005832-5374,простыни,текстиль,5,79.44,67.48,10,2
20250603005832-6970,простыни,текстиль,1,87.19,32.83,10,2
20250603005832-8424,гель для стирки,бытовая химия,9,54.22,43.13,10,2
20250603005832-8604,сковорода,посуда,9,35.32,35.22,10,2
20250603005832-3553,простыни,текстиль,2,71.87,56.33,10,2
20250603005832-8190,сковорода,посуда,5,67.05,34.91,10,2
20250603005832-1482,кастрюля,посуда,10,64.93,14.22,10,2
20250603005832-9933,кастрюля,посуда,4,44.7,11.25,10,2
20250603005832-6674,порошок,бытовая химия,7,65.75,54.48,10,2
20250603005832-3006,сковорода,посуда,3,21.27,19.88,10,2
20250603005832-9803,кастрюля,посуда,2,71.92,65.38,10,2
20250603005832-6986,средство для мытья посуды,бытовая химия,1,52.56,27.62,10,2
20250603005832-6174,средство для мытья посуды,бытовая химия,6,99.72,95.04,10,2
20250603005832-8504,наволочки,текстиль,4,61.64,19.99,10,2
20250603005832-8940,наволочки,текстиль,8,72.62,39.48,10,2
20250603005832-6462,средство для мытья посуды,бытовая химия,7,65.87,51.17,10,2
20250603005832-4621,кастрюля,посуда,4,64.35,3.21,10,2
20250603005832-2377,тарелки,посуда,10,29.6,5.26,10,2
20250603005832-6431,гель для стирки,бытовая химия,5,34.1,19.85,10,2
20250603005832-1349,простыни,текстиль,7,56.91,38.0,10,2
20250603005832-5656,простыни,текстиль,1,28.63,11.96,10,2
20250603005832-3097,наволочки,текстиль,7,47.22,33.07,10,2
20250603005832-9399,кастрюля,посуда,7,49.42,9.44,10,2
20250603005832-2962,простыни,текстиль,1,96.88,40.47,10,2
20250603005832-2091,простыни,текстиль,2,95.3,55.33,10,2
20250603005832-9103,порошок,бытовая химия,9,27.33,25.72,10,2
20250603005832-8578,наволочки,текстиль,1,51.01,40.52,10,2
20250603005832-7903,полотенца,текстиль,1,93.7,45.15,10,2
