doc_id,item,category,amount,price,discount,shop_num,cash_num
20250603005832-9192,порошок,бытовая химия,6,21.32,0.49,9,1
20250603005832-1122,сковорода,посуда,7,51.28,39.94,9,1
20250603005832-1001,простыни,текстиль,4,26.64,3.52,9,1
20250603005832-1000,наволочки,текстиль,1,95.87,27.14,9,1
20250603005832-5286,простыни,текстиль,5,58.15,47.6,9,1
20250603005832-1686,полотенца,текстиль,3,10.21,9.2,9,1
20250603005832-2799,тарелки,посуда,1,61.5,44.63,9,1
20250603005832-1222,средство для мытья посуды,бытовая химия,2,87.35,67.86,9,1
20250603005832-4898,порошок,бытовая химия,10,43.45,37.27,9,1
20250603005832-2336,простыни,текстиль,5,39.06,10.5,9,1
20250603005832-2295,порошок,бытовая химия,5,78.46,22.41,9,1
20250603005832-2557,наволочки,текстиль,4,10.09,3.57,9,1
20250603005832-8167,полотенца,текстиль,5,67.59,27.83,9,1
20250603005832-1123,сковорода,посуда,2,19.48,0.87,9,1
20250603005832-8430,полотенца,текстиль,1,33.27,4.41,9,1
20250603005832-2904,сковорода,посуда,3,14.26,4.32,9,1
20250603005832-7063,кастрюля,посуда,4,29.72,18.04,9,1
20250603005832-6460,кастрюля,посуда,5,21.94,10.67,9,1
20250603005832-3031,полотенца,текстиль,10,88.57,53.38,9,1
20250603005832-2874,сковорода,посуда,5,63.69,13.44,9,1
20250603005832-5703,тарелки,посуда,8,71.27,23.88,9,1
20250603005832-7939,гель для стирки,бытовая химия,8,11.03,5.11,9,1
20250603005832-4051,простыни,текстиль,4,37.78,6.66,9,1
20250603005832-3590,полотенца,текстиль,4,98.19,40.62,9,1
20250603005832-8698,тарелки,посуда,2,72.57,6.18,9,1
20250603005832-1474,порошок,бытовая химия,9,66.59,11.1,9,1
20250603005832-7781,средство для мытья посуды,бытовая химия,1,71.65,25.94,9,1
20250603005832-6153,простыни,текстиль,8,89.88,80.3,9,1
20250603005832-5872,гель для стирки,бытовая химия,6,65.0,8.61,9,1
20250603005832-7662,простыни,текстиль,4,86.38,64.41,9,1
20250603005832-1827,тарелки,посуда,2,73.67,4.9,9,1
20250603005832-5153,полотенца,текстиль,2,43.16,5.63,9,1
20250603005832-3649,средство для мытья посуды,бытовая химия,8,26.29,14.1,9,1
20250603005832-6919,полотенца,текстиль,4,50.95,49.36,9,1
20250603005832-7290,простыни,текстиль,4,88.38,68.83,9,1
20250603005832-1900,кастрюля,посуда,9,21.74,1.16,9,1
20250603005832-5248,наволочки,текстиль,5,89.79,76.44,9,1
20250603005832-5564,сковорода,посуда,5,53.04,16.51,9,1
20250603005832-5258,полотенца,текстиль,4,46.63,4.73,9,1
20250603005832-7386,сковорода,посуда,8,83.04,80.44,9,1
20250603005832-7480,тарелки,посуда,3,15.36,6.01,9,1
20250603005832-4860,простыни,текстиль,3,97.44,34.41,9,1
20250603005832-1609,порошок,бытовая химия,1,10.73,5.3,9,1
20250603005832-7906,порошок,бытовая химия,6,91.43,36.1,9,1
20250603005832-2865,тарелки,посуда,4,31.97,19.62,9,1
20250603005832-4441,сковорода,посуда,10,71.55,20.2,9,1
20250603005832-5215,гель для стирки,бытовая химия,4,11.91,3.77,9,1
20250603005832-2320,кастрюля,посуда,3,53.58,20.05,9,1
20250603005832-5871,тарелки,посуда,10,48.17,21.71,9,1
20250603005832-2254,гель для стирки,бытовая химия,3,27.93,12.57,9,1
20250603005832-6903,кастрюля,посуда,10,44.88,38.67,9,1
20250603005832-2256,гель для стирки,бытовая химия,8,49.85,13.31,9,1
20250603005832-7000,порошок,бытовая химия,5,68.45,12.99,9,1
20250603005832-6834,простыни,текстиль,8,83.44,31.92,9,1
20250603005832-1931,средство для мытья посуды,бытовая химия,1,70.39,49.94,9,1
20250603005832-9393,кастрюля,посуда,1,65.38,56.93,9,1
20250603005832-1073,простыни,текстиль,6,83.4,42.28,9,1
20250603005832-1995,полотенца,текстиль,10,75.79,32.61,9,1
20250603005832-9511,средство для мытья посуды,бытовая химия,8,50.54,13.64,9,1
20250603005832-4531,кастрюля,посуда,10,12.48,7.58,9,1
20250603005832-6661,тарелки,посуда,5,62.64,25.8,9,1
20250603005832-4472,простыни,текстиль,9,56.0,36.67,9,1
20250603005832-9043,сковорода,посуда,6,78.28,72.29,9,1
20250603005832-8274,порошок,бытовая химия,4,93.35,6.86,9,1
20250603005832-7476,кастрюля,посуда,3,22.56,15.67,9,1
20250603005832-3178,гель для стирки,бытовая химия,6,94.32,82.1,9,1
20250603005832-9453,сковорода,посуда,6,98.88,87.38,9,1
20250603005832-2670,средство для мытья посуды,бытовая химия,3,27.77,17.04,9,1
20250603005832-4793,наволочки,текстиль,9,21.13,6.66,9,1
20250603005832-1197,сковорода,посуда,10,10.17,9.71,9,1
20250603005832-5740,тарелки,посуда,4,44.61,3.14,9,1
20250603005832-2018,простыни,текстиль,7,47.75,36.44,9,1
20250603005832-6111,гель для стирки,бытовая химия,9,90.62,14.27,9,1
20250603005832-4184,тарелки,посуда,5,91.65,77.5,9,1
20250603005832-4055,простыни,текстиль,7,56.27,37.42,9,1
20250603005832-1288,полотенца,текстиль,8,64.39,29.19,9,1
20250603005832-5887,кастрюля,посуда,10,94.31,79.28,9,1
20250603005832-3077,порошок,бытовая химия,3,41.96,21.6,9,1
20250603005832-9998,средство для мытья посуды,бытовая химия,1,15.19,7.84,9,1
20250603005832-6720,кастрюля,посуда,5,42.21,27.92,9,1
20250603005832-5143,средство для мытья посуды,бытовая химия,6,79.83,71.64,9,1
20250603005832-9851,простыни,текстиль,4,54.45,4.99,9,1
20250603005832-5010,средство для мытья посуды,бытовая химия,2,85.15,9.56,9,1
20250603005832-8347,гель для стирки,бытовая химия,8,99.79,11.3,9,1
20250603005832-6592,наволочки,текстиль,4,57.59,52.48,9,1
20250603005832-9004,сковорода,посуда,10,47.79,29.22,9,1
20250603005832-1512,порошок,бытовая химия,7,44.55,34.07,9,1
20250603005832-8647,порошок,бытовая химия,10,85.91,36.92,9,1
20250603005832-9978,наволочки,текстиль,9,39.58,13.95,9,1
20250603005832-1774,тарелки,посуда,7,37.65,27.01,9,1
