doc_id,item,category,amount,price,discount,shop_num,cash_num
20250603005832-1411,полотенца,текстиль,1,29.13,16.85,10,4
20250603005832-5083,тарелки,посуда,10,67.06,33.63,10,4
20250603005832-5696,полотенца,текстиль,7,18.71,0.48,10,4
20250603005832-7114,полотенца,текстиль,4,27.3,27.03,10,4
20250603005832-2903,тарелки,посуда,9,70.14,24.59,10,4
20250603005832-8839,полотенца,текстиль,7,38.22,13.01,10,4
20250603005832-9282,порошок,бытовая химия,4,31.41,4.15,10,4
20250603005832-4962,порошок,бытовая химия,10,19.37,9.24,10,4
20250603005832-1660,наволочки,текстиль,8,82.77,21.11,10,4
20250603005832-8650,сковорода,посуда,10,74.82,60.42,10,4
20250603005832-9677,полотенца,текстиль,5,16.25,12.81,10,4
20250603005832-6909,простыни,текстиль,2,79.32,62.9,10,4
20250603005832-8431,кастрюля,посуда,7,62.31,51.84,10,4
20250603005832-6763,простыни,текстиль,6,43.15,19.05,10,4
20250603005832-6620,сковорода,посуда,1,73.05,46.32,10,4
20250603005832-2461,тарелки,посуда,6,51.91,1.08,10,4
20250603005832-7740,гель для стирки,бытовая химия,9,14.25,11.98,10,4
20250603005832-3616,тарелки,посуда,6,13.94,9.98,10,4
20250603005832-6054,порошок,бытовая химия,10,26.67,21.77,10,4
20250603005832-7999,кастрюля,посуда,6,40.31,2.32,10,4
20250603005832-1023,наволочки,текстиль,1,85.13,20.77,10,4
20250603005832-4192,кастрюля,посуда,10,20.76,20.14,10,4
20250603005832-3608,гель для стирки,бытовая химия,1,70.79,40.06,10,4
20250603005832-3324,сковорода,посуда,3,13.22,9.62,10,4
20250603005832-8662,наволочки,текстиль,6,99.76,67.71,10,4
20250603005832-6967,полотенца,текстиль,8,36.03,27.39,10,4
20250603005832-1216,сковорода,посуда,6,85.18,26.38,10,4
20250603005832-2635,наволочки,текстиль,2,48.0,43.16,10,4
20250603005832-1563,средство для мытья посуды,бытовая химия,5,70.53,0.22,10,4
20250603005832-8564,сковорода,посуда,5,80.32,55.42,10,4
20250603005832-5619,простыни,текстиль,4,90.9,36.34,10,4
20250603005832-2136,средство для мытья посуды,бытовая химия,10,27.25,7.39,10,4
20250603005832-4507,тарелки,посуда,2,82.89,21.06,10,4
20250603005832-4426,кастрюля,посуда,6,40.01,8.03,10,4
20250603005832-1413,кастрюля,посуда,5,50.57,13.77,10,4
20250603005832-7850,полотенца,текстиль,2,25.72,5.5,10,4
20250603005832-3733,полотенца,текстиль,6,21.46,5.83,10,4
20250603005832-5246,средство для мытья посуды,бытовая химия,10,73.74,67.06,10,4
20250603005832-6624,тарелки,посуда,8,46.09,1.82,10,4
20250603005832-5541,наволочки,текстиль,1,63.71,42.91,10,4
20250603005832-3997,простыни,текстиль,8,68.79,47.06,10,4
20250603005832-2139,гель для стирки,бытовая химия,9,49.22,18.19,10,4
20250603005832-2234,гель для стирки,бытовая химия,4,45.92,24.69,10,4
20250603005832-2473,наволочки,текстиль,7,63.31,53.09,10,4
20250603005832-6423,наволочки,текстиль,4,73.17,16.68,10,4
20250603005832-5089,средство для мытья посуды,бытовая химия,5,82.13,82.07,10,4
20250603005832-1201,средство для мытья посуды,бытовая химия,6,30.46,11.56,10,4
20250603005832-8425,наволочки,текстиль,1,14.59,0.34,10,4
20250603005832-6706,порошок,бытовая химия,5,95.85,47.1,10,4
20250603005832-5463,средство для мытья посуды,бытовая химия,2,38.46,25.3,10,4
20250603005832-8100,сковорода,посуда,4,18.3,0.67,10,4
20250603005832-9504,простыни,текстиль,2,71.07,2.09,10,4
20250603005832-7934,наволочки,текстиль,3,56.94,32.26,10,4
20250603005832-7188,полотенца,текстиль,4,34.1,32.51,10,4
20250603005832-6654,порошок,бытовая химия,1,17.01,5.14,10,4
20250603005832-1102,средство для мытья посуды,бытовая химия,9,36.52,4.67,10,4
20250603005832-2508,гель для стирки,бытовая химия,9,73.48,24.61,10,4
20250603005832-5742,тарелки,посуда,7,76.06,51.54,10,4
20250603005832-3222,порошок,бытовая химия,5,37.17,24.23,10,4
20250603005832-2837,тарелки,посуда,4,62.8,38.86,10,4
20250603005832-4257,полотенца,текстиль,8,64.28,29.35,10,4
20250603005832-4987,гель для стирки,бытовая химия,9,89.64,30.64,10,4
20250603005832-3835,сковорода,посуда,5,11.27,9.2,10,4
20250603005832-6987,порошок,бытовая химия,10,57.75,21.68,10,4
20250603005832-3340,средство для мытья посуды,бытовая химия,4,12.13,7.86,10,4
20250603005832-9993,наволочки,текстиль,9,32.69,32.43,10,4
20250603005832-4180,порошок,бытовая химия,1,40.68,33.72,10,4
20250603005832-7045,тарелки,посуда,9,63.18,16.2,10,4
20250603005832-6332,наволочки,текстиль,5,28.83,1.6,10,4
20250603005832-1272,наволочки,текстиль,1,40.33,28.31,10,4
20250603005832-9126,наволочки,текстиль,4,42.07,4.08,10,4
20250603005832-4886,полотенца,текстиль,10,20.19,1.3,10,4
20250603005832-1979,простыни,текстиль,6,89.88,87.15,10,4
20250603005832-7632,тарелки,посуда,7,61.78,25.44,10,4
20250603005832-9576,сковорода,посуда,9,16.67,8.16,10,4
20250603005832-2500,полотенца,текстиль,9,75.46,27.78,10,4
20250603005832-1284,сковорода,посуда,4,21.97,11.48,10,4
20250603005832-5068,гель для стирки,бытовая химия,9,28.74,6.6,10,4
20250603005832-2184,простыни,текстиль,8,79.45,22.13,10,4
20250603005832-6013,средство для мытья посуды,бытовая химия,10,19.63,5.49,10,4
20250603005832-9170,кастрюля,посуда,4,55.44,35.97,10,4
20250603005832-5663,тарелки,посуда,7,24.42,10.42,10,4
20250603005832-4547,простыни,текстиль,6,63.61,1.84,10,4
