doc_id,item,category,amount,price,discount,shop_num,cash_num
20250603005832-6227,средство для мытья посуды,бытовая химия,10,12.95,2.72,1,4
20250603005832-4315,простыни,текстиль,10,66.95,48.98,1,4
20250603005832-3374,простыни,текстиль,9,23.69,16.69,1,4
20250603005832-8666,тарелки,посуда,4,59.27,58.9,1,4
20250603005832-5243,тарелки,посуда,3,26.41,3.5,1,4
20250603005832-1181,наволочки,текстиль,4,45.2,25.18,1,4
20250603005832-4889,наволочки,текстиль,9,98.08,85.28,1,4
20250603005832-5903,порошок,бытовая химия,1,10.09,6.91,1,4
20250603005832-4464,наволочки,текстиль,3,67.0,23.74,1,4
20250603005832-9775,наволочки,текстиль,3,95.87,55.91,1,4
20250603005832-2915,полотенца,текстиль,4,42.81,32.62,1,4
20250603005832-6816,сковорода,посуда,9,64.98,15.24,1,4
20250603005832-2524,гель для стирки,бытовая химия,10,89.46,58.75,1,4
20250603005832-4665,средство для мытья посуды,бытовая химия,10,52.81,16.73,1,4
20250603005832-1477,сковорода,посуда,3,58.24,49.8,1,4
20250603005832-6678,наволочки,текстиль,8,89.45,79.18,1,4
20250603005832-6813,сковорода,посуда,6,55.7,52.87,1,4
20250603005832-2387,простыни,текстиль,10,60.2,17.01,1,4
20250603005832-2116,тарелки,посуда,1,47.85,9.18,1,4
20250603005832-3597,сковорода,посуда,5,34.74,9.47,1,4
20250603005832-1231,сковорода,посуда,8,59.59,46.66,1,4
20250603005832-2624,порошок,бытовая химия,10,76.56,27.54,1,4
20250603005832-5133,гель для стирки,бытовая химия,4,75.39,20.69,1,4
20250603005832-3840,кастрюля,посуда,7,47.28,35.39,1,4
20250603005832-4747,полотенца,текстиль,5,97.28,73.52,1,4
20250603005832-6725,сковорода,посуда,4,95.45,69.42,1,4
20250603005832-7786,сковорода,посуда,2,14.34,12.45,1,4
20250603005832-1048,сковорода,посуда,5,92.81,51.53,1,4
20250603005832-3091,гель для стирки,бытовая химия,5,96.34,74.41,1,4
20250603005832-4151,порошок,бытовая химия,9,69.12,37.06,1,4
20250603005832-3433,полотенца,текстиль,7,27.69,12.53,1,4
20250603005832-3137,наволочки,текстиль,4,59.55,18.62,1,4
20250603005832-1753,гель для стирки,бытовая химия,2,24.37,14.83,1,4
20250603005832-8252,гель для стирки,бытовая химия,9,10.99,9.07,1,4
20250603005832-4945,кастрюля,посуда,7,40.72,33.72,1,4
20250603005832-6950,средство для мытья посуды,бытовая химия,7,83.31,39.71,1,4
20250603005832-4760,гель для стирки,бытовая химия,2,57.98,41.09,1,4
20250603005832-6439,тарелки,посуда,4,12.8,1.55,1,4
20250603005832-6087,наволочки,текстиль,7,16.75,0.08,1,4
20250603005832-4265,средство для мытья посуды,бытовая химия,5,89.76,16.82,1,4
20250603005832-3485,сковорода,посуда,7,46.9,9.95,1,4
20250603005832-1485,тарелки,посуда,3,13.43,8.44,1,4
20250603005832-3412,сковорода,посуда,10,34.35,25.68,1,4
20250603005832-8327,гель для стирки,бытовая химия,6,44.35,0.6,1,4
