doc_id,item,category,amount,price,discount,shop_num,cash_num
20250603005832-3371,наволочки,текстиль,10,36.65,34.62,8,1
20250603005832-7859,простыни,текстиль,9,88.97,80.17,8,1
20250603005832-3653,кастрюля,посуда,10,56.79,27.0,8,1
20250603005832-8106,средство для мытья посуды,бытовая химия,7,32.95,12.66,8,1
20250603005832-7142,наволочки,текстиль,6,44.19,33.77,8,1
20250603005832-8707,тарелки,посуда,4,34.34,27.35,8,1
20250603005832-9220,кастрюля,посуда,1,50.82,10.33,8,1
20250603005832-4860,гель для стирки,бытовая химия,1,87.89,7.97,8,1
20250603005832-8468,кастрюля,посуда,3,51.85,19.14,8,1
20250603005832-5693,тарелки,посуда,8,80.85,41.91,8,1
20250603005832-2957,гель для стирки,бытовая химия,10,18.93,6.26,8,1
20250603005832-2354,простыни,текстиль,2,19.2,1.12,8,1
20250603005832-5435,гель для стирки,бытовая химия,2,34.48,15.36,8,1
20250603005832-1342,сковорода,посуда,3,45.47,25.54,8,1
20250603005832-9855,порошок,бытовая химия,7,25.75,22.2,8,1
20250603005832-9553,наволочки,текстиль,10,69.15,23.9,8,1
20250603005832-8515,полотенца,текстиль,9,60.28,34.03,8,1
20250603005832-4407,гель для стирки,бытовая химия,1,31.61,4.13,8,1
20250603005832-9020,порошок,бытовая химия,5,47.94,20.53,8,1
20250603005832-4687,сковорода,посуда,9,30.87,8.28,8,1
20250603005832-1647,тарелки,посуда,2,87.5,45.34,8,1
20250603005832-8692,полотенца,текстиль,9,38.8,31.5,8,1
20250603005832-1269,гель для стирки,бытовая химия,9,57.4,17.71,8,1
20250603005832-7879,средство для мытья посуды,бытовая химия,6,83.76,33.9,8,1
20250603005832-7705,наволочки,текстиль,10,35.35,29.52,8,1
20250603005832-9252,тарелки,посуда,8,72.39,72.22,8,1
20250603005832-5868,кастрюля,посуда,6,56.26,26.77,8,1
20250603005832-7767,тарелки,посуда,10,98.59,75.13,8,1
20250603005832-7468,простыни,текстиль,5,57.39,4.65,8,1
20250603005832-6410,полотенца,текстиль,10,35.16,2.55,8,1
20250603005832-3730,наволочки,текстиль,1,91.76,53.2,8,1
20250603005832-4421,полотенца,текстиль,7,38.34,32.59,8,1
20250603005832-2139,наволочки,текстиль,3,35.15,3.39,8,1
20250603005832-8690,наволочки,текстиль,6,96.93,18.41,8,1
20250603005832-2158,тарелки,посуда,5,82.5,8.47,8,1
20250603005832-6751,средство для мытья посуды,бытовая химия,9,52.56,21.93,8,1
20250603005832-8863,наволочки,текстиль,5,39.17,23.29,8,1
20250603005832-3927,полотенца,текстиль,8,62.65,7.98,8,1
20250603005832-6303,кастрюля,посуда,5,56.19,3.29,8,1
20250603005832-2089,сковорода,посуда,4,93.83,55.11,8,1
20250603005832-3476,наволочки,текстиль,3,68.82,44.03,8,1
20250603005832-6837,простыни,текстиль,8,72.2,10.56,8,1
20250603005832-6698,простыни,текстиль,1,33.72,11.58,8,1
20250603005832-7826,полотенца,текстиль,3,78.16,47.41,8,1
20250603005832-6683,кастрюля,посуда,3,35.48,29.3,8,1
20250603005832-2189,сковорода,посуда,8,12.85,0.14,8,1
20250603005832-7591,средство для мытья посуды,бытовая химия,8,69.92,35.19,8,1
20250603005832-7007,наволочки,текстиль,10,46.7,9.32,8,1
20250603005832-7327,сковорода,посуда,9,54.85,21.93,8,1
20250603005832-1067,порошок,бытовая химия,6,26.72,15.93,8,1
20250603005832-1289,тарелки,посуда,4,48.41,36.97,8,1
20250603005832-2589,полотенца,текстиль,3,89.65,64.67,8,1
20250603005832-2179,гель для стирки,бытовая химия,2,96.53,13.41,8,1
