doc_id,item,category,amount,price,discount,shop_num,cash_num
20250603005832-3027,тарелки,посуда,6,26.34,12.12,8,4
20250603005832-4443,порошок,бытовая химия,4,15.68,11.41,8,4
20250603005832-7958,кастрюля,посуда,7,60.75,32.95,8,4
20250603005832-8184,сковорода,посуда,8,19.0,10.56,8,4
20250603005832-3424,полотенца,текстиль,9,90.05,13.11,8,4
20250603005832-8506,наволочки,текстиль,3,73.03,59.44,8,4
20250603005832-7034,сковорода,посуда,10,34.06,19.94,8,4
20250603005832-7691,кастрюля,посуда,10,53.62,21.93,8,4
20250603005832-8583,полотенца,текстиль,5,14.65,3.81,8,4
20250603005832-5100,тарелки,посуда,2,88.61,73.46,8,4
20250603005832-2484,кастрюля,посуда,9,72.33,21.77,8,4
20250603005832-8885,полотенца,текстиль,8,72.04,21.39,8,4
20250603005832-4969,порошок,бытовая химия,10,20.01,5.0,8,4
20250603005832-8734,тарелки,посуда,7,80.81,74.46,8,4
20250603005832-3981,сковорода,посуда,9,20.76,19.07,8,4
20250603005832-4263,средство для мытья посуды,бытовая химия,10,21.28,15.52,8,4
20250603005832-4758,полотенца,текстиль,8,56.89,49.9,8,4
20250603005832-9804,полотенца,текстиль,6,51.48,11.64,8,4
20250603005832-5705,порошок,бытовая химия,3,91.17,68.42,8,4
20250603005832-4952,порошок,бытовая химия,6,22.76,6.2,8,4
20250603005832-5807,порошок,бытовая химия,8,40.87,27.98,8,4
20250603005832-8803,средство для мытья посуды,бытовая химия,3,83.71,44.1,8,4
20250603005832-1366,средство для мытья посуды,бытовая химия,7,66.88,63.51,8,4
20250603005832-1503,наволочки,текстиль,3,50.51,33.64,8,4
20250603005832-9399,наволочки,текстиль,3,47.23,31.34,8,4
20250603005832-3692,средство для мытья посуды,бытовая химия,10,18.56,7.13,8,4
20250603005832-8064,порошок,бытовая химия,5,42.93,9.47,8,4
20250603005832-9902,тарелки,посуда,2,81.14,11.96,8,4
20250603005832-3715,гель для стирки,бытовая химия,10,59.04,56.8,8,4
20250603005832-4356,кастрюля,посуда,6,91.43,47.75,8,4
20250603005832-6012,полотенца,текстиль,1,90.23,83.58,8,4
20250603005832-6957,порошок,бытовая химия,1,56.99,38.01,8,4
20250603005832-9176,кастрюля,посуда,4,45.96,34.99,8,4
20250603005832-3682,полотенца,текстиль,6,69.43,0.45,8,4
20250603005832-5639,гель для стирки,бытовая химия,4,75.86,59.84,8,4
20250603005832-8551,тарелки,посуда,7,54.05,35.84,8,4
20250603005832-4230,полотенца,текстиль,9,86.31,80.42,8,4
20250603005832-4806,тарелки,посуда,5,70.34,10.27,8,4
20250603005832-4298,тарелки,посуда,5,11.75,4.13,8,4
20250603005832-2950,полотенца,текстиль,5,55.82,20.84,8,4
20250603005832-7936,кастрюля,посуда,9,55.71,3.89,8,4
20250603005832-9289,гель для стирки,бытовая химия,6,86.61,38.93,8,4
20250603005832-5974,кастрюля,посуда,2,11.39,1.52,8,4
20250603005832-3408,полотенца,текстиль,3,81.14,65.85,8,4
20250603005832-4400,порошок,бытовая химия,5,42.42,37.37,8,4
20250603005832-8157,сковорода,посуда,6,42.78,9.31,8,4
20250603005832-1745,порошок,бытовая химия,2,40.38,6.13,8,4
20250603005832-2848,кастрюля,посуда,8,71.42,26.06,8,4
20250603005832-1143,тарелки,посуда,1,79.37,36.24,8,4
20250603005832-7132,тарелки,посуда,10,25.44,16.57,8,4
